station_id,obsTime,ELEV,WDIR,WDSD,TEMP,HUMD,PRES,SUN,H_24R,H_FX,H_XD,H_FXT,D_TX,D_TXT,D_TN,D_TNT
C0D480,2020-03-21 06:00:00,223,0,0,17.7,0.99,990.2,,0,-99,-99,-99,18.6,,17.3,
C0K291,2020-03-21 06:00:00,8,6,1,19.9,0.98,1015.5,,0,-99,-99,-99,21.2,,19.9,
C0X170,2020-03-21 06:00:00,50,52,1.1,19.9,0.99,1009.7,,0,-99,-99,-99,21.6,,19.9,
C0AH30,2020-03-21 06:00:00,755,259,3.6,16.7,1,932.2,,0,-99,-99,-99,17.8,,16.7,
C0R130,2020-03-21 06:00:00,1040,105,1,16.6,0.85,899.7,,0,-99,-99,-99,16.9,,15.6,
C0M790,2020-03-21 06:00:00,15,22,0.5,19.7,0.94,1013.2,,0,-99,-99,-99,20.7,,19.7,
C0I520,2020-03-21 06:00:00,3860,87,1.9,0.8,0.34,643.1,,-99,17,26,,1.1,,0.6,
C0C590,2020-03-21 06:00:00,72,0,0.2,18.1,0.96,1007.7,,0,-99,-99,-99,19.2,,18.1,
C0G780,2020-03-21 06:00:00,27,344,1.3,20.3,0.96,1012.7,,0,-99,-99,-99,21.3,,20.2,
C0V660,2020-03-21 06:00:00,25,10,1.2,20.7,0.94,1013.3,,0,-99,-99,-99,22.5,,20.6,
C0F9R0,2020-03-21 06:00:00,20,0,0,19.7,1,1014.7,,0,-99,-99,-99,20.7,,19.7,
C0W130,2020-03-21 06:00:00,18,23,2.2,20.8,0.85,1012.9,,0,-99,-99,-99,21.1,,20.8,
C0C700,2020-03-21 06:00:00,151,318,0.6,19,0.95,999.7,,0,-99,-99,-99,20.5,,19,
C0R100,2020-03-21 06:00:00,1006,321,0.8,15.1,0.99,905.5,,0,-99,-99,-99,16.1,,14.7,
C0X120,2020-03-21 06:00:00,28,8,0.9,20.5,0.94,1014,,0,-99,-99,-99,21.5,,20.5,
C0R670,2020-03-21 06:00:00,26,40,0.5,21,0.85,1014.3,,0,-99,-99,-99,22.4,,20.8,
C0W110,2020-03-21 06:00:00,16,297,0.3,13.2,0.92,1015.2,,0,-99,-99,-99,15,,12.8,
CM0130,2020-03-21 06:00:00,11,2,1.7,21.4,0.83,1015.7,,0,-99,-99,-99,22.6,,21.4,
C0AC70,2020-03-21 06:00:00,71,0,0,20.5,0.88,1008.5,,0,-99,-99,-99,21.5,,20.5,
CM0100,2020-03-21 06:00:00,25,82,0.8,20.2,0.84,1013.6,,0,-99,-99,-99,20.3,,19.9,
C0X050,2020-03-21 06:00:00,25,287,0.4,19.4,0.99,1012.2,,0,-99,-99,-99,20.9,,19.2,
C0K580,2020-03-21 06:00:00,26,317,0.8,19.5,0.99,1014.5,,0,-99,-99,-99,20.6,,19.2,
C0G650,2020-03-21 06:00:00,34,0,0,20,0.99,1011.9,,0,-99,-99,-99,21.9,,20,
C0T9B0,2020-03-21 06:00:00,558,293,0.7,17.1,0.97,954.8,,0,-99,-99,-99,18.1,,16.9,
C0E850,2020-03-21 06:00:00,104,0,0,19,0.96,1004.2,,0,-99,-99,-99,19.2,,18.9,
C0S990,2020-03-21 06:00:00,409,20,1.1,19.3,0.94,970.7,,0,-99,-99,-99,19.8,,19.1,
C0X240,2020-03-21 06:00:00,394,180,0.7,17.2,0.93,972,,0,-99,-99,-99,20.3,,17.2,
C0I090,2020-03-21 06:00:00,910,146,0.7,17,0.96,915.6,,0,-99,-99,-99,18,,16.8,
C0I490,2020-03-21 06:00:00,1601,119,0.7,13.1,0.91,844.6,,0,-99,-99,-99,13.8,,11.7,
C0Z050,2020-03-21 06:00:00,830,336,0.6,15.7,0.76,926.1,,0,-99,-99,-99,16.3,,15,
C0X150,2020-03-21 06:00:00,18,31,1.2,20.5,0.95,1015.5,,0,-99,-99,-99,21.5,,20.5,
C0R690,2020-03-21 06:00:00,248,15,0.7,19.4,0.98,987.4,,0,-99,-99,-99,19.9,,19.4,
C0U720,2020-03-21 06:00:00,1260,276,0.8,12.3,1,889.9,,0,-99,-99,-99,13.4,,12.3,
C0G660,2020-03-21 06:00:00,27,346,1.4,20.3,0.99,1014.1,,0,-99,-99,-99,21.3,,20.3,
C0E750,2020-03-21 06:00:00,62,0,0,20.1,0.91,1009,,0,-99,-99,-99,20.7,,20.1,
C0U520,2020-03-21 06:00:00,517,237,1.1,15.5,0.99,961,,0,-99,-99,-99,16.8,,15.5,
C0T9G0,2020-03-21 06:00:00,605,22,0.8,17,0.99,950.7,,0,-99,-99,-99,17.4,,16.9,
C0S700,2020-03-21 06:00:00,507,200,0.7,16.6,0.94,960.7,,0,-99,-99,-99,17.3,,16.5,
C0Z310,2020-03-21 06:00:00,59,358,1.3,19.1,0.99,1011,,0,-99,-99,-99,19.4,,18.9,
C0V610,2020-03-21 06:00:00,22,4,1.1,20.7,0.92,1013.3,,0,-99,-99,-99,22.6,,20.6,
C0E610,2020-03-21 06:00:00,850,0,0,17.9,0.68,922.3,,0,-99,-99,-99,18.3,,17.5,
C0R280,2020-03-21 06:00:00,242,0,0,19.1,1,989.2,,0,-99,-99,-99,19.9,,18.8,
C0M720,2020-03-21 06:00:00,225,0,0,19.5,0.94,990.1,,0,-99,-99,-99,22,,19.2,
C0AD10,2020-03-21 06:00:00,27,28,0.7,20.3,0.99,1013.4,,0,-99,-99,-99,20.9,,19.7,
C0Z180,2020-03-21 06:00:00,34,157,0.8,18.5,0.97,1013.1,,0,-99,-99,-99,20.2,,18.5,
C0K420,2020-03-21 06:00:00,42,330,1.2,19.5,0.96,1011.1,,0,-99,-99,-99,20.3,,19.5,
C0D540,2020-03-21 06:00:00,227,268,0.5,17.7,0.95,991.3,,0,-99,-99,-99,18.5,,17.7,
C0E590,2020-03-21 06:00:00,40,17,0.7,19.2,0.99,1010.7,,0,-99,-99,-99,19.5,,19.2,
C0Z330,2020-03-21 06:00:00,488,0,0.1,16.8,0.99,963.6,,0,-99,-99,-99,17.8,,16.7,
C0R580,2020-03-21 06:00:00,10,120,0.6,20.6,0.93,1014.7,,0,-99,-99,-99,22.5,,20.6,
C0S810,2020-03-21 06:00:00,65,336,2,19.6,0.93,1011.5,,0,-99,-99,-99,21.1,,19.5,
C0V820,2020-03-21 06:00:00,441,47,1.9,19.2,0.83,968.4,,0,-99,-99,-99,20.3,,17.3,
C0K490,2020-03-21 06:00:00,91,0,0,19.3,0.93,1005.2,,0,-99,-99,-99,21.3,,19.3,
C0SA20,2020-03-21 06:00:00,857,14,0.5,16,1,921.3,,0,-99,-99,-99,17.2,,15.9,
CM0140,2020-03-21 06:00:00,26,345,0.4,21.3,0.79,1014.1,,0,-99,-99,-99,22.1,,21.3,
C0AC80,2020-03-21 06:00:00,40,0,0,18.7,0.99,1011.9,,0,-99,-99,-99,19.8,,18.6,
C0M810,2020-03-21 06:00:00,1354,204,1,13.4,0.94,868.7,,0,-99,-99,-99,15.2,,13.3,
C0I360,2020-03-21 06:00:00,300,38,2.7,19.2,0.87,981.3,,0,-99,-99,-99,21,,19.2,
C0C620,2020-03-21 06:00:00,19,35,0.3,19.4,0.98,1013.3,,0,-99,-99,-99,20.6,,18.3,
C0M850,2020-03-21 06:00:00,695,68,1.7,18.2,0.79,937.4,,0,-99,-99,-99,19.3,,17.9,
C0UA20,2020-03-21 06:00:00,2619,179,1.1,7.6,0.47,-99,,0,-99,-99,-99,7.6,,5,
C0F9V0,2020-03-21 06:00:00,525,179,2.4,19.1,0.81,957.3,,0,-99,-99,-99,19.9,,19.1,
C0T900,2020-03-21 06:00:00,160,223,0.8,16.7,0.96,997.4,,0,-99,-99,-99,18.9,,16.4,
C0K440,2020-03-21 06:00:00,35,308,0.9,19.2,0.99,1012.3,,0,-99,-99,-99,20.1,,19.2,
C0Z250,2020-03-21 06:00:00,1124,255,0.3,14,0.99,892.9,,0.5,-99,-99,-99,14.9,,13.9,
C0G860,2020-03-21 06:00:00,45,0,0,20.9,1,1010.5,,0,-99,-99,-99,21.8,,20.9,
C0V790,2020-03-21 06:00:00,410,41,3.5,19.5,0.77,968.8,,0,-99,-99,-99,20.8,,19.1,
C0V740,2020-03-21 06:00:00,60,344,1.8,20.2,1,1010,,0,-99,-99,-99,21.3,,20.2,
C0Z200,2020-03-21 06:00:00,153,246,0.4,17.7,0.99,1000.7,,0,-99,-99,-99,19.3,,17.6,
C0K520,2020-03-21 06:00:00,10,30,1.8,19.9,0.97,1013.9,,0,-99,-99,-99,20.8,,19.6,
C0X250,2020-03-21 06:00:00,33,32,0.8,20.3,0.91,1012.3,,0,-99,-99,-99,21.3,,20.3,
C0S940,2020-03-21 06:00:00,150,4,0.8,20.4,0.9,999,,0,-99,-99,-99,20.9,,19.9,
CM0110,2020-03-21 06:00:00,7,80,0.5,20.2,0.86,1015.6,,-99,-99,-99,-99,21.2,,20.2,
C0A970,2020-03-21 06:00:00,96,214,0.6,20.2,0.99,1006.8,,0,-99,-99,-99,20.6,,19.3,
C0M700,2020-03-21 06:00:00,150,84,0.3,18.7,0.99,999.5,,0,-99,-99,-99,21.2,,18.7,
C0U990,2020-03-21 06:00:00,31,207,0.5,18.5,0.98,1014.4,,0,-99,-99,-99,20.3,,18.3,
C0D590,2020-03-21 06:00:00,143,46,1.5,18.5,0.98,1001.3,,0,-99,-99,-99,19.8,,18.5,
C0S790,2020-03-21 06:00:00,236,295,1.9,18.9,0.91,991.6,,0,-99,-99,-99,19.8,,18.8,
C0A570,2020-03-21 06:00:00,360,106,0.9,15.4,0.99,976.5,,0,-99,-99,-99,16.5,,15.3,
C0M800,2020-03-21 06:00:00,440,98,0.5,18.7,0.88,967,,0,-99,-99,-99,21.2,,18.7,
C0E870,2020-03-21 06:00:00,34,0,0,20.1,0.99,1014.4,,0,-99,-99,-99,20.1,,20,
C0V490,2020-03-21 06:00:00,20,6,0.9,22.4,0.99,1013.8,,0,-99,-99,-99,23.7,,22.4,
C0M710,2020-03-21 06:00:00,15,11,1.1,20.1,0.95,1014.7,,0,-99,-99,-99,21.3,,20,
C0D570,2020-03-21 06:00:00,15,0,0,19.4,1,1015.1,,0,-99,-99,-99,20.1,,19.2,
C0S910,2020-03-21 06:00:00,212,42,3.6,22.1,0.99,993.8,,0,-99,-99,-99,22.4,,21.9,
C0M650,2020-03-21 06:00:00,20,25,1.2,19.6,0.96,1014.2,,0,-99,-99,-99,20.6,,19.6,
C0K280,2020-03-21 06:00:00,23,31,1,19.2,0.99,1015.5,,0,-99,-99,-99,20.8,,18.8,
C0G660,2020-03-21 07:00:00,27,66,0.6,20.7,0.98,1014.8,,0,-99,-99,-99,21.3,,20.2,
C0A560,2020-03-21 07:00:00,405,160,0.5,15,1,972.6,,0,-99,-99,-99,16.3,,14.5,
C0X190,2020-03-21 07:00:00,10,0,0.2,21.2,0.91,1015.3,,0,-99,-99,-99,21.6,,20.9,
C0S950,2020-03-21 07:00:00,415,236,2.1,18.3,0.96,969.9,,0,-99,-99,-99,18.5,,17.7,
C0A880,2020-03-21 07:00:00,6,189,0.3,18.7,0.96,1015.6,,0,-99,-99,-99,19.2,,17.9,
C0I530,2020-03-21 07:00:00,3014,233,6.3,5,0.49,705.3,,-99,-99,-99,-99,5.2,,2.3,
C0M670,2020-03-21 07:00:00,43,0,0,20.2,0.92,1011.4,,0,-99,-99,-99,21.1,,20,
C0Z061,2020-03-21 07:00:00,174,114,0.7,18.9,0.99,1001.4,,0,-99,-99,-99,19.6,,18.9,
C0M730,2020-03-21 07:00:00,40,152,0.3,21,0.87,1011.5,,0,-99,-99,-99,23.8,,20.4,
C0U750,2020-03-21 07:00:00,398,208,5,18.9,0.97,971.7,,0,-99,-99,-99,18.9,,17.1,
C0A650,2020-03-21 07:00:00,287,0,0,17.2,0.99,984.9,,0,-99,-99,-99,17.6,,16.9,
C0K400,2020-03-21 07:00:00,65,0,0,19.9,0.99,1009.9,,0,-99,-99,-99,21.1,,19.8,
C0I370,2020-03-21 07:00:00,671,0,0,16.4,0.95,942.6,,0,-99,-99,-99,18.2,,15.9,
C0S750,2020-03-21 07:00:00,2280,263,0.5,10.8,0.5,776.5,,0,-99,-99,-99,10.8,,8.5,
C0R650,2020-03-21 07:00:00,29,0,0.2,20.7,0.99,1014.7,,0,-99,-99,-99,22.6,,20.4,
C0E740,2020-03-21 07:00:00,27,0,0,19.9,1,1007.7,,0,-99,-99,-99,19.9,,19.6,
C0AI20,2020-03-21 07:00:00,25,0,0,20.1,0.91,1014.9,,0,-99,-99,-99,20.1,,18,
C0E550,2020-03-21 07:00:00,84,32,0.5,19.3,1,1008,,0,-99,-99,-99,19.4,,18.9,
C0X060,2020-03-21 07:00:00,19,331,0.7,19.7,0.97,1016.3,,0,-99,-99,-99,20,,18.7,
C0R510,2020-03-21 07:00:00,31,284,0.7,22,0.87,1012.6,,0,-99,-99,-99,23.2,,21.4,
C0AC60,2020-03-21 07:00:00,55,162,1.1,19.6,0.99,1011.2,,0,-99,-99,-99,20.5,,19.6,
C0UA70,2020-03-21 07:00:00,547,219,0.5,17.3,0.99,956.3,,0.5,-99,-99,-99,17.3,,16.7,
C0G740,2020-03-21 07:00:00,24,359,0.7,20.4,0.93,1014.3,,0,-99,-99,-99,21.1,,20,
C0F9N0,2020-03-21 07:00:00,75,104,0.8,20.8,0.93,1007.8,,0,-99,-99,-99,21.9,,20.7,
C0F9T0,2020-03-21 07:00:00,111,325,0.3,19.7,0.99,1003,,0,-99,-99,-99,20.7,,19.4,
C0S710,2020-03-21 07:00:00,382,38,1,17.5,1,975.4,,0,-99,-99,-99,18.5,,17.1,
C0M680,2020-03-21 07:00:00,37,308,0.6,19.8,0.99,1014.1,,0,-99,-99,-99,21,,19.6,
C0R560,2020-03-21 07:00:00,22,285,0.6,21.5,0.92,1014.9,,0,-99,-99,-99,22.6,,21.1,
C0F9P0,2020-03-21 07:00:00,26,61,1.6,20.1,0.99,1014.3,,0,-99,-99,-99,21,,19.9,
C0F0B0,2020-03-21 07:00:00,311,77,1.6,17.4,1,981,,0,-99,-99,-99,18.3,,16.9,
C0R700,2020-03-21 07:00:00,19,52,3.9,21,0.82,1015,,0,-99,-99,-99,22.6,,20,
C0R620,2020-03-21 07:00:00,34,33,2,22.7,0.88,1013.9,,0,-99,-99,-99,22.7,,21.8,
C0C660,2020-03-21 07:00:00,176,34,0.4,19.1,0.96,997.2,,0,-99,-99,-99,19.5,,18.4,
C0SA10,2020-03-21 07:00:00,411,0,0.2,19.4,0.86,971.1,,0,-99,-99,-99,19.4,,18,
C0M740,2020-03-21 07:00:00,15,0,0.2,19.4,0.97,1014.3,,0,-99,-99,-99,20.5,,19.2,
C0K460,2020-03-21 07:00:00,60,342,1.1,19.8,0.96,1009,,0,-99,-99,-99,21.1,,19.8,
C0X100,2020-03-21 07:00:00,10,1,1.5,22,0.99,1013.6,,0,-99,-99,-99,22.3,,21.6,
C0K560,2020-03-21 07:00:00,117,346,0.4,19.2,0.95,1004.1,,0,-99,-99,-99,21.4,,19,
C0R150,2020-03-21 07:00:00,105,95,1.5,22.3,0.96,1003.5,,0,-99,-99,-99,22.3,,20.9,
C0S690,2020-03-21 07:00:00,522,0,0,19.5,0.89,958.7,,0,-99,-99,-99,19.5,,18.1,
C0U870,2020-03-21 07:00:00,474,0,0.1,19,0.84,965,,0,-99,-99,-99,19,,16.9,
C0A520,2020-03-21 07:00:00,48,0,0,19.8,0.99,1012.4,,0,-99,-99,-99,20.7,,19.6,
C0X130,2020-03-21 07:00:00,27,0,0,20.9,0.95,1013,,0,-99,-99,-99,22.1,,20.8,
C0V400,2020-03-21 07:00:00,56,85,1.1,20.2,0.98,1009.8,,0,-99,-99,-99,21.6,,20,
C0UA40,2020-03-21 07:00:00,1121,25,2.5,14.7,0.99,893.6,,0.5,-99,-99,-99,14.8,,13.3,
C0G720,2020-03-21 07:00:00,50,34,1.1,19.8,0.95,1010.6,,0,-99,-99,-99,20.7,,19.5,
C0G890,2020-03-21 07:00:00,24,36,1.3,20.4,1,1013.6,,0,-99,-99,-99,21.2,,20.2,
C0I540,2020-03-21 07:00:00,3344,-99,-99,2.9,0.56,684.9,,-99,-99,-99,-99,3,,0.6,
C0K390,2020-03-21 07:00:00,31,57,0.7,19.9,0.96,1013.2,,0,-99,-99,-99,20.6,,19.5,
C0T9A0,2020-03-21 07:00:00,498,322,0.8,17.3,0.99,961.7,,0,-99,-99,-99,17.8,,16.5,
C0AH40,2020-03-21 07:00:00,426,0,0,18.8,0.98,967.1,,0,-99,-99,-99,20.4,,18.5,
C0X280,2020-03-21 07:00:00,22,17,1.1,20.7,0.96,1014.5,,0,-99,-99,-99,21.3,,19.8,
C0V620,2020-03-21 07:00:00,18,81,0.9,20.9,0.99,1014.6,,0,-99,-99,-99,22,,20.5,
C0H960,2020-03-21 07:00:00,120,34,0.4,20.4,1,1001.5,,0,-99,-99,-99,21.5,,20.2,
C0M530,2020-03-21 07:00:00,1385,0,0.2,13.4,0.92,871.7,,0,-99,-99,-99,15,,12.5,
C0R170,2020-03-21 07:00:00,26,0,0,21.5,1,1014.1,,0,-99,-99,-99,21.5,,20.3,
C0I420,2020-03-21 07:00:00,305,0,0,17.8,0.96,982.4,,0,-99,-99,-99,19,,17.5,
C0A640,2020-03-21 07:00:00,241,0,0,18.6,0.95,992.2,,0,-99,-99,-99,20.4,,18.2,
C0A930,2020-03-21 07:00:00,216,0,0,18.3,0.99,991,,0,-99,-99,-99,18.8,,16.6,
C0F9M0,2020-03-21 07:00:00,230,64,0.7,18.7,1,990.2,,0,-99,-99,-99,19.5,,18.3,
C0AC40,2020-03-21 07:00:00,1079,253,6.6,14.5,0.99,896.4,,0,-99,-99,-99,14.5,,12.5,
C0AI00,2020-03-21 07:00:00,188,0,0,19.4,0.99,996.6,,0,-99,-99,-99,20.5,,19,
C0T9M0,2020-03-21 07:00:00,92,309,2.3,20.1,0.94,1008.7,,0,-99,-99,-99,20.7,,19.7,
C0S960,2020-03-21 07:00:00,32,303,2.4,22,0.78,1013.7,,0,-99,-99,-99,22.7,,21.1,
C0K430,2020-03-21 07:00:00,30,325,0.6,19.7,0.99,1014.4,,0,-99,-99,-99,20.2,,19.3,
C0Z170,2020-03-21 07:00:00,199,0,0,20,0.99,997,,0,-99,-99,-99,20.4,,19.3,
C0Z100,2020-03-21 07:00:00,36,230,1.2,19,0.99,1015.5,,0,-99,-99,-99,19.9,,18.2,
C0U710,2020-03-21 07:00:00,1942,0,0.1,11.1,0.66,811.5,,0,-99,-99,-99,11.8,,9.7,
C0SA30,2020-03-21 07:00:00,92,0,0,21.9,0.84,1007.7,,0,-99,-99,-99,21.9,,19.2,
C0V500,2020-03-21 07:00:00,6,0,0,22.8,0.88,1014.4,,0,-99,-99,-99,23.8,,22.4,
CM0160,2020-03-21 07:00:00,159,18,0.4,19.2,0.99,1000,,0,-99,-99,-99,20.7,,18.8,
C0V350,2020-03-21 07:00:00,36,268,0.4,20.6,0.96,1013.8,,0,-99,-99,-99,20.6,,19.2,
C0W120,2020-03-21 07:00:00,58,-99,-99,20.5,0.88,1010.6,,0,-99,-99,-99,20.6,,20,
C0R470,2020-03-21 07:00:00,103,0,0.2,21,0.9,1005.5,,0,-99,-99,-99,22.6,,20.7,
C0M770,2020-03-21 07:00:00,164,0,0,20.4,0.94,997.4,,0,-99,-99,-99,21.1,,19.7,
C0S930,2020-03-21 07:00:00,248,166,0.5,18.1,0.97,990.2,,0,-99,-99,-99,19.4,,17.5,
C0F9Y0,2020-03-21 07:00:00,3313,270,2.5,4.7,0.38,688.6,,0,8.7,241,,4.8,,2.8,
C0E790,2020-03-21 07:00:00,344,149,0.9,18.7,1,976.9,,0,-99,-99,-99,18.8,,17.9,
C0O810,2020-03-21 07:00:00,161,0,0,19.4,0.99,998.7,,0,-99,-99,-99,21.2,,19.1,
C0R520,2020-03-21 07:00:00,18,315,0.7,21.3,0.94,1015.1,,0,-99,-99,-99,23.3,,21.2,
C0G880,2020-03-21 07:00:00,92,309,0.4,19.9,0.96,1006.1,,0,-99,-99,-99,21.2,,19.9,
C0R260,2020-03-21 07:00:00,76,74,0.3,21.9,0.81,1007.9,,0,-99,-99,-99,22,,20.5,
C0U950,2020-03-21 07:00:00,1012,161,2.8,15.2,1,906.6,,0.5,-99,-99,-99,15.2,,14.3,
C0O860,2020-03-21 07:00:00,38,96,0.4,20.1,0.99,1011.7,,0,-99,-99,-99,21,,19.6,
C0R320,2020-03-21 07:00:00,7,87,2.5,20.9,0.88,1016.5,,0,-99,-99,-99,22,,20,
C0S980,2020-03-21 07:00:00,901,0,0,17,1,917.2,,0.5,-99,-99,-99,17,,15.8,
C0X110,2020-03-21 07:00:00,20,101,1,22.3,0.93,1014.6,,0,-99,-99,-99,23,,21.9,
C0V310,2020-03-21 07:00:00,46,0,0,20.8,1,1010.7,,0,-99,-99,-99,21.7,,20.1,
C0G620,2020-03-21 07:00:00,110,272,0.9,19.7,1,1003.4,,0,-99,-99,-99,20.3,,18.9,
C0AD50,2020-03-21 07:00:00,84,145,1.1,19.9,1,1008.2,,0,-99,-99,-99,20.7,,19.9,
C0A9A0,2020-03-21 07:00:00,24,0,0,20.5,0.96,1014.9,,0,-99,-99,-99,21.7,,20,
C0O830,2020-03-21 07:00:00,127,119,0.4,18.9,0.99,1002.5,,0,-99,-99,-99,20.5,,18.5,
C0S760,2020-03-21 07:00:00,1621,0,0,13,0.97,842.7,,0,-99,-99,-99,13,,12.1,
C0X160,2020-03-21 07:00:00,26,46,1.4,21,1,1013,,0,-99,-99,-99,22.2,,20.7,
C0C490,2020-03-21 07:00:00,157,112,0.4,20,0.91,999,,0,-99,-99,-99,20.6,,19.2,
C0F970,2020-03-21 07:00:00,145,105,0.9,19.4,0.9,999.2,,0,-99,-99,-99,20.1,,18.8,
C0R440,2020-03-21 07:00:00,1654,331,2.3,13.4,0.94,837.7,,0,-99,-99,-99,15.5,,12.8,
C0M690,2020-03-21 07:00:00,33,0,0,20,0.97,1012.1,,0,-99,-99,-99,21,,19.4,
C0V690,2020-03-21 07:00:00,30,48,1.2,22.9,0.86,1013.9,,0,-99,-99,-99,23.6,,22.2,
C0Z210,2020-03-21 07:00:00,126,0,0.1,18.9,0.99,1005,,0,-99,-99,-99,19.4,,17.7,
C0U770,2020-03-21 07:00:00,5,301,3.8,19.8,0.98,1017.6,,0,-99,-99,-99,19.8,,18.9,
C0Z080,2020-03-21 07:00:00,298,0,0,17.9,0.99,983.8,,0,-99,-99,-99,18.5,,17,
C0G640,2020-03-21 07:00:00,17,0,0,20.1,0.99,1017.1,,0,-99,-99,-99,20.6,,19,
C0X200,2020-03-21 07:00:00,61,0,0,18.2,0.99,1009.4,,0,-99,-99,-99,19.9,,17.8,
C0U900,2020-03-21 07:00:00,63,238,1.8,19.6,0.99,1012.1,,0,-99,-99,-99,19.6,,17.9,
C0Z230,2020-03-21 07:00:00,31,302,6.4,19.7,0.74,1015.1,,0,-99,-99,-99,20.2,,19.3,
C0F9O0,2020-03-21 07:00:00,175,79,0.3,19.8,1,996.2,,0,-99,-99,-99,20.5,,19.4,
C0C540,2020-03-21 07:00:00,46,0,0,19.3,0.95,1012.1,,0,-99,-99,-99,19.6,,18.3,
C0G770,2020-03-21 07:00:00,15,46,1.3,21,0.93,1014.8,,0,-99,-99,-99,21.8,,20.7,
C0V670,2020-03-21 07:00:00,20,17,1.2,21.7,0.91,1014.2,,0,-99,-99,-99,23.2,,21.4,
C0A870,2020-03-21 07:00:00,685,242,0.9,16.7,1,938.1,,0,-99,-99,-99,17.1,,16.4,
C0R220,2020-03-21 07:00:00,23,0,0,21.4,1,1014.5,,0,-99,-99,-99,22.5,,20.3,
C0Z220,2020-03-21 07:00:00,589,267,2.3,15.4,0.99,953,,0,-99,-99,-99,16.9,,14.9,
C0D560,2020-03-21 07:00:00,147,104,1.1,19,0.89,1000.7,,0,-99,-99,-99,20,,18.9,
C0I380,2020-03-21 07:00:00,258,110,2.6,20.7,0.8,986.3,,0,-99,-99,-99,21.4,,19,
C0Z020,2020-03-21 07:00:00,211,304,0.4,18.5,0.99,993.2,,0,-99,-99,-99,19.2,,18.2,
C0Z190,2020-03-21 07:00:00,62,307,3.8,21.7,0.72,1010.4,,0,-99,-99,-99,21.8,,18.9,
C0C710,2020-03-21 07:00:00,143,96,0.3,18.3,0.99,1001.3,,0,-99,-99,-99,19.5,,17.6,
C0D360,2020-03-21 07:00:00,523,0,0,15.8,0.99,956.6,,0,-99,-99,-99,16.3,,15.1,
C0C680,2020-03-21 07:00:00,228,125,0.9,18.4,0.93,989.5,,0,-99,-99,-99,19.8,,18.1,
C0V710,2020-03-21 07:00:00,34,0,0.1,23,0.83,1012.6,,0,-99,-99,-99,24,,22.8,
C0G840,2020-03-21 07:00:00,32,19,0.4,19.7,1,1012.3,,0,-99,-99,-99,20.5,,19.3,
C0S890,2020-03-21 07:00:00,238,12,0.4,18.7,0.98,993.9,,0,-99,-99,-99,19.8,,18.5,
C0T820,2020-03-21 07:00:00,550,0,0,14.1,0.97,960.8,,0,-99,-99,-99,17,,13.8,
C0F9I0,2020-03-21 07:00:00,194,50,0.6,19,1,993.7,,0,-99,-99,-99,19.8,,18.3,
C0C650,2020-03-21 07:00:00,208,0,0,18.5,0.96,993.1,,0,-99,-99,-99,19.4,,17.8,
C0R600,2020-03-21 07:00:00,766,266,0.3,20,0.84,930.9,,0,-99,-99,-99,20.2,,19.2,
C0Z320,2020-03-21 07:00:00,646,267,1,15.6,1,945.1,,0,-99,-99,-99,16.4,,14.2,
C0V210,2020-03-21 07:00:00,734,0,0.1,15.1,0.81,936.5,,0,-99,-99,-99,18.6,,14.9,
C0K240,2020-03-21 07:00:00,1132,122,2.7,16.4,0.9,895.3,,0,-99,-99,-99,17,,15.5,
C0M520,2020-03-21 07:00:00,15,329,1.1,19.2,0.96,1014.6,,0,-99,-99,-99,20.2,,18.7,
C0A530,2020-03-21 07:00:00,300,0,0,17.2,0.99,983.5,,0,-99,-99,-99,17.7,,16.5,
C0E820,2020-03-21 07:00:00,220,198,1,17.5,0.95,991.9,,0,-99,-99,-99,17.8,,17.3,
C0K450,2020-03-21 07:00:00,35,354,0.6,19.8,0.93,1012,,0,-99,-99,-99,21,,19.7,
C0G760,2020-03-21 07:00:00,53,61,0.6,19.7,0.99,1013.2,,0,-99,-99,-99,21.1,,19.6,
CM0120,2020-03-21 07:00:00,4,41,1.1,21.2,0.84,1016.4,,0,-99,-99,-99,22.3,,21,
C0Z290,2020-03-21 07:00:00,946,0,0,16.5,0.86,913.2,,0,-99,-99,-99,16.6,,15.1,
C0V680,2020-03-21 07:00:00,40,0,0.1,21.8,0.88,1012,,0,-99,-99,-99,23,,21.2,
C0F9U0,2020-03-21 07:00:00,74,75,0.3,21.4,0.92,1008.2,,0,-99,-99,-99,22.1,,20.7,
C0AI10,2020-03-21 07:00:00,76,0,0.1,18.3,0.96,1008.5,,0,-99,-99,-99,20.7,,18.1,
C0V530,2020-03-21 07:00:00,34,78,0.3,20.4,1,1012.5,,0,-99,-99,-99,21.5,,19.4,
C0R550,2020-03-21 07:00:00,38,0,0.1,21.7,0.87,1013.2,,0,-99,-99,-99,21.7,,19.8,
C0F9L0,2020-03-21 07:00:00,253,74,0.3,18.8,0.99,987,,0,-99,-99,-99,19.6,,18.1,
C0A950,2020-03-21 07:00:00,60,287,3.5,20.5,0.97,1011,,0,-99,-99,-99,22.1,,20.3,
C0R160,2020-03-21 07:00:00,45,340,0.5,20.6,0.99,1011,,0,-99,-99,-99,22,,19.9,
C0F9S0,2020-03-21 07:00:00,43,21,0.6,20.5,0.91,1011.9,,0,-99,-99,-99,21.5,,20.4,
C0M820,2020-03-21 07:00:00,980,55,0.4,14.2,0.8,909.4,,0,-99,-99,-99,17.2,,14,
